"Date";"H";"Datenum"
"1945-04-19";1.7;47091
"1945-04-20";1.74;47092
"1945-04-21";1.78;47093
"1945-04-22";1.76;47094
"1945-04-23";1.68;47095
"1945-04-24";1.6;47096
"1945-04-25";1.46;47097
"1945-04-26";1.34;47098
"1945-04-27";1.4;47099
"1945-04-28";1.46;47100
"1945-04-29";1.52;47101
"1945-04-30";1.54;47102
"1945-05-01";1.36;47103
"1945-05-02";1.32;47104
"1945-05-03";1.22;47105
"1945-05-04";1.2;47106
"1945-05-05";1.24;47107
"1945-05-06";1.52;47108
"1945-05-07";1.72;47109
"1945-05-08";1.76;47110
"1945-05-09";1.84;47111
"1945-05-10";1.9;47112
"1945-05-11";2;47113
"1945-05-12";2;47114
"1945-05-13";1.98;47115
"1945-05-14";2;47116
"1945-05-15";2.04;47117
"1945-05-16";2.1;47118
"1945-05-17";2.12;47119
"1945-05-18";2.06;47120
"1945-05-19";2.14;47121
"1945-05-20";2.06;47122
"1945-05-21";2.06;47123
"1945-05-22";2.08;47124
"1945-05-23";2.16;47125
"1945-05-24";2.16;47126
"1945-05-25";2.1;47127
"1945-05-26";2;47128
"1945-05-27";2.14;47129
"1945-05-28";2.04;47130
"1945-05-29";1.8;47131
"1945-05-30";1.88;47132
"1945-05-31";2.4;47133
"1945-06-01";2.4;47134
"1945-06-02";2.24;47135
"1945-06-03";2.1;47136
"1945-06-04";1.88;47137
"1945-06-05";1.84;47138
"1945-06-06";1.8;47139
"1945-06-07";1.72;47140
"1945-06-08";1.64;47141
"1945-06-09";1.72;47142
"1945-06-10";1.68;47143
"1945-06-11";1.62;47144
"1945-06-12";1.62;47145
"1945-06-13";1.6;47146
"1945-06-14";1.62;47147
"1945-06-15";1.62;47148
"1945-06-16";1.48;47149
"1945-06-17";1.48;47150
"1945-06-18";1.48;47151
"1945-06-19";1.36;47152
"1945-06-20";1.42;47153
"1945-06-21";1.68;47154
"1945-06-22";1.82;47155
"1945-06-23";1.7;47156
"1945-06-24";1.7;47157
"1945-06-25";1.76;47158
"1945-06-26";1.78;47159
"1945-06-27";1.94;47160
"1945-06-28";2;47161
"1945-06-29";2;47162
"1945-06-30";1.8;47163
"1945-07-01";1.68;47164
"1945-07-02";1.6;47165
"1945-07-03";1.5;47166
"1945-07-04";1.5;47167
"1945-07-05";1.4;47168
"1945-07-06";1.38;47169
"1945-07-07";1.3;47170
"1945-07-08";1.32;47171
"1945-07-09";1.26;47172
"1945-07-10";1.26;47173
"1945-07-11";1.54;47174
"1945-07-12";1.5;47175
"1945-07-13";1.3;47176
"1945-07-14";1.24;47177
"1945-07-15";1.22;47178
"1945-07-16";1.2;47179
"1945-07-17";1.3;47180
"1945-07-18";1.28;47181
"1945-07-19";1.12;47182
"1945-07-20";1.14;47183
"1945-07-21";1.16;47184
"1945-07-22";1.14;47185
"1945-07-23";1.14;47186
"1945-07-24";1.08;47187
"1945-07-25";1.16;47188
"1945-07-26";1.18;47189
"1945-07-27";1.24;47190
"1945-07-28";1.26;47191
"1945-07-29";1.2;47192
"1945-07-30";1.1;47193
"1945-07-31";1.1;47194
"1945-08-01";1.15;47195
"1945-08-02";1.18;47196
"1945-08-03";1.06;47197
"1945-08-04";1;47198
"1945-08-05";0.92;47199
"1945-08-06";0.88;47200
"1945-08-07";1;47201
"1945-08-08";0.98;47202
"1945-08-09";1;47203
"1945-08-10";1.08;47204
"1945-08-11";1;47205
"1945-08-12";0.88;47206
"1945-08-13";0.78;47207
"1945-08-14";0.8;47208
"1945-08-15";0.8;47209
"1945-08-16";0.9;47210
"1945-08-17";0.8;47211
"1945-08-18";0.84;47212
"1945-08-19";0.8;47213
"1945-08-20";0.88;47214
"1945-08-21";1;47215
"1945-08-22";0.94;47216
"1945-08-23";0.96;47217
"1945-08-24";0.8;47218
"1945-08-25";0.8;47219
"1945-08-26";0.9;47220
"1945-08-27";0.72;47221
"1945-08-28";0.7;47222
"1945-08-29";0.7;47223
"1945-08-30";0.72;47224
"1945-08-31";0.9;47225
"1945-09-01";1.74;47226
"1945-09-02";1.58;47227
"1945-09-03";1.46;47228
"1945-09-04";1.34;47229
"1945-09-05";1.2;47230
"1945-09-06";1.14;47231
"1945-09-07";1.08;47232
"1945-09-08";1;47233
"1945-09-09";0.98;47234
"1945-09-10";0.82;47235
"1945-09-11";0.78;47236
"1945-09-12";0.8;47237
"1945-09-13";0.78;47238
"1945-09-14";0.78;47239
"1945-09-15";0.74;47240
"1945-09-16";0.68;47241
"1945-09-17";0.68;47242
"1945-09-18";0.54;47243
"1945-09-19";0.64;47244
"1945-09-20";0.58;47245
"1945-09-21";0.66;47246
"1945-09-22";0.68;47247
"1945-09-23";0.7;47248
"1945-09-24";0.62;47249
"1945-09-25";0.48;47250
"1945-09-26";0.74;47251
"1945-09-27";1;47252
"1945-09-28";1.16;47253
"1945-09-29";0.94;47254
"1945-09-30";0.8;47255
"1945-10-01";0.76;47256
"1945-10-02";0.86;47257
"1945-10-03";0.86;47258
"1945-10-04";0.78;47259
"1945-10-05";0.82;47260
"1945-10-06";0.66;47261
"1945-10-07";0.48;47262
"1945-10-08";0.3;47263
"1945-10-09";0.22;47264
"1945-10-10";0.22;47265
"1945-10-11";0.18;47266
"1945-10-12";0.22;47267
"1945-10-13";0.16;47268
"1945-10-14";0.16;47269
"1945-10-15";0.12;47270
"1945-10-16";0.14;47271
"1945-10-17";0.08;47272
"1945-10-18";0.1;47273
"1945-10-19";0.1;47274
"1945-10-20";0.1;47275
"1945-10-21";0.06;47276
"1945-10-22";0.06;47277
"1945-10-23";0.14;47278
"1945-10-24";0.26;47279
"1945-10-25";0.2;47280
"1945-10-26";0.32;47281
"1945-10-27";0.36;47282
"1945-10-28";0.56;47283
"1945-10-29";0.82;47284
"1945-10-30";2.06;47285
"1945-10-31";2.96;47286
"1945-11-01";2.7;47287
"1945-11-02";2.4;47288
"1945-11-03";2.1;47289
"1945-11-04";1.82;47290
"1945-11-05";1.7;47291
"1945-11-06";2.06;47292
"1945-11-07";1.7;47293
"1945-11-08";1.4;47294
"1945-11-09";1.26;47295
"1945-11-10";1.14;47296
"1945-11-11";1.08;47297
"1945-11-12";1.1;47298
"1945-11-13";1.1;47299
"1945-11-14";1.2;47300
"1945-11-15";1.32;47301
"1945-11-16";1.38;47302
"1945-11-17";1.32;47303
"1945-11-18";1.24;47304
"1945-11-19";1.24;47305
"1945-11-20";1.1;47306
"1945-11-21";0.94;47307
"1945-11-22";0.96;47308
"1945-11-23";0.86;47309
"1945-11-24";0.86;47310
"1945-11-25";0.84;47311
"1945-11-26";0.76;47312
"1945-11-27";0.68;47313
"1945-11-28";0.68;47314
"1945-11-29";0.66;47315
"1945-11-30";0.7;47316
"1945-12-01";0.66;47317
"1945-12-02";0.6;47318
"1945-12-03";0.68;47319
"1945-12-04";0.82;47320
"1945-12-05";0.82;47321
"1945-12-06";0.92;47322
"1945-12-07";0.82;47323
"1945-12-08";0.78;47324
"1945-12-09";1;47325
"1945-12-10";0.86;47326
"1945-12-11";0.84;47327
"1945-12-12";0.74;47328
"1945-12-13";0.74;47329
"1945-12-14";0.74;47330
"1945-12-15";0.7;47331
"1945-12-16";0.7;47332
"1945-12-17";0.52;47333
"1945-12-18";0.5;47334
"1945-12-19";2.4;47335
"1945-12-20";3.56;47336
"1945-12-21";3.5;47337
"1945-12-22";3.74;47338
"1945-12-23";3.5;47339
"1945-12-24";2.94;47340
"1945-12-25";2.74;47341
"1945-12-26";2.68;47342
"1945-12-27";2.48;47343
"1945-12-28";2.2;47344
"1945-12-29";2.34;47345
"1945-12-30";3.08;47346
"1945-12-31";2.96;47347
"1946-01-01";2.88;47348
"1946-01-02";2.78;47349
"1946-01-03";2.58;47350
"1946-01-04";2.38;47351
"1946-01-05";2.32;47352
"1946-01-06";2.08;47353
"1946-01-07";1.8;47354
"1946-01-08";1.64;47355
"1946-01-09";1.52;47356
"1946-01-10";1.42;47357
"1946-01-11";1.3;47358
"1946-01-12";1.32;47359
"1946-01-13";1.7;47360
"1946-01-14";1.62;47361
"1946-01-15";1.68;47362
"1946-01-16";1.86;47363
"1946-01-17";1.82;47364
"1946-01-18";1.68;47365
"1946-01-19";1.6;47366
"1946-01-20";1.54;47367
"1946-01-21";1.4;47368
"1946-01-22";1.34;47369
"1946-01-23";1.16;47370
"1946-01-24";1.04;47371
"1946-01-25";0.98;47372
"1946-01-26";0.94;47373
"1946-01-27";0.94;47374
"1946-01-28";0.9;47375
"1946-01-29";1.02;47376
"1946-01-30";0.9;47377
"1946-01-31";0.96;47378
"1946-02-01";1.24;47379
"1946-02-02";1.68;47380
"1946-02-03";1.7;47381
"1946-02-04";1.84;47382
"1946-02-05";1.92;47383
"1946-02-06";1.92;47384
"1946-02-07";2.24;47385
"1946-02-08";3.36;47386
"1946-02-09";3.78;47387
"1946-02-10";3.6;47388
"1946-02-11";3.28;47389
"1946-02-12";3.04;47390
"1946-02-13";2.82;47391
"1946-02-14";2.76;47392
"1946-02-15";2.7;47393
"1946-02-16";2.64;47394
"1946-02-17";2.58;47395
"1946-02-18";2.3;47396
"1946-02-19";2.1;47397
"1946-02-20";2.04;47398
"1946-02-21";1.98;47399
"1946-02-22";1.82;47400
"1946-02-23";1.68;47401
"1946-02-24";1.54;47402
"1946-02-25";1.5;47403
"1946-02-26";1.6;47404
"1946-02-27";1.96;47405
"1946-02-28";2.32;47406
"1946-03-01";2.42;47407
"1946-03-02";2.4;47408
"1946-03-03";2.32;47409
"1946-03-04";2.26;47410
"1946-03-05";2.2;47411
"1946-03-06";2.14;47412
"1946-03-07";2.06;47413
"1946-03-08";2.44;47414
"1946-03-09";2.58;47415
"1946-03-10";2.48;47416
"1946-03-11";2.16;47417
"1946-03-12";2.06;47418
"1946-03-13";2.04;47419
"1946-03-14";3.54;47420
"1946-03-15";3.26;47421
"1946-03-16";2.76;47422
"1946-03-17";2.44;47423
"1946-03-18";2.16;47424
"1946-03-19";2.08;47425
"1946-03-20";1.94;47426
"1946-03-21";1.88;47427
"1946-03-22";1.86;47428
"1946-03-23";1.74;47429
"1946-03-24";1.86;47430
"1946-03-25";1.96;47431
"1946-03-26";2.04;47432
"1946-03-27";2.1;47433
"1946-03-28";2.14;47434
"1946-03-29";2.06;47435
"1946-03-30";2;47436
"1946-03-31";1.98;47437
"1946-04-01";1.96;47438
"1946-04-02";1.86;47439
"1946-04-03";1.78;47440
"1946-04-04";1.78;47441
"1946-04-05";1.9;47442
"1946-04-06";2.25;47443
"1946-04-07";2.22;47444
"1946-04-08";2.18;47445
"1946-04-09";1.92;47446
"1946-04-10";1.8;47447
"1946-04-11";1.84;47448
"1946-04-12";1.86;47449
"1946-04-13";1.84;47450
"1946-04-14";1.8;47451
"1946-04-15";1.7;47452
"1946-04-16";1.72;47453
"1946-04-17";1.7;47454
"1946-04-18";1.7;47455
"1946-04-19";1.66;47456
"1946-04-20";1.68;47457
"1946-04-21";1.64;47458
"1946-04-22";1.6;47459
"1946-04-23";1.6;47460
"1946-04-24";1.52;47461
"1946-04-25";1.46;47462
"1946-04-26";1.46;47463
"1946-04-27";1.5;47464
"1946-04-28";1.56;47465
"1946-04-29";1.94;47466
"1946-04-30";1.9;47467
"1946-05-01";1.8;47468
"1946-05-02";1.72;47469
"1946-05-03";1.46;47470
"1946-05-04";1.52;47471
"1946-05-05";1.56;47472
"1946-05-06";1.5;47473
"1946-05-07";1.68;47474
"1946-05-08";2;47475
"1946-05-09";1.96;47476
"1946-05-10";1.96;47477
"1946-05-11";1.72;47478
"1946-05-12";1.74;47479
"1946-05-13";1.72;47480
"1946-05-14";3.4;47481
"1946-05-15";3.28;47482
"1946-05-16";3.1;47483
"1946-05-17";2.72;47484
"1946-05-18";2.44;47485
"1946-05-19";2.92;47486
"1946-05-20";2.56;47487
"1946-05-21";2.34;47488
"1946-05-22";2.26;47489
"1946-05-23";2.44;47490
"1946-05-24";2.42;47491
"1946-05-25";2.44;47492
"1946-05-26";2.38;47493
"1946-05-27";2.42;47494
"1946-05-28";2.18;47495
"1946-05-29";2.26;47496
"1946-05-30";2.54;47497
"1946-05-31";2.42;47498
"1946-06-01";2.3;47499
"1946-06-02";2.74;47500
"1946-06-03";3.44;47501
"1946-06-04";3.58;47502
"1946-06-05";3.34;47503
"1946-06-06";2.96;47504
"1946-06-07";2.84;47505
"1946-06-08";2.76;47506
"1946-06-09";2.84;47507
"1946-06-10";2.7;47508
"1946-06-11";2.7;47509
"1946-06-12";2.64;47510
"1946-06-13";2.5;47511
"1946-06-14";3.6;47512
"1946-06-15";3.84;47513
"1946-06-16";3.78;47514
"1946-06-17";3.28;47515
"1946-06-18";3.04;47516
"1946-06-19";2.96;47517
"1946-06-20";2.92;47518
"1946-06-21";2.74;47519
"1946-06-22";2.72;47520
"1946-06-23";3.38;47521
"1946-06-24";3.12;47522
"1946-06-25";2.98;47523
"1946-06-26";2.74;47524
"1946-06-27";2.64;47525
"1946-06-28";2.64;47526
"1946-06-29";2.6;47527
"1946-06-30";2.6;47528
"1946-07-01";2.58;47529
"1946-07-02";2.56;47530
"1946-07-03";2.5;47531
"1946-07-04";2.38;47532
"1946-07-05";2.34;47533
"1946-07-06";2.32;47534
"1946-07-07";2.24;47535
"1946-07-08";2.22;47536
"1946-07-09";2.18;47537
"1946-07-10";2;47538
"1946-07-11";1.94;47539
"1946-07-12";1.94;47540
"1946-07-13";1.84;47541
"1946-07-14";1.76;47542
"1946-07-15";1.7;47543
"1946-07-16";1.62;47544
"1946-07-17";1.74;47545
"1946-07-18";1.7;47546
"1946-07-19";1.66;47547
"1946-07-20";1.74;47548
"1946-07-21";1.74;47549
"1946-07-22";1.64;47550
"1946-07-23";1.6;47551
"1946-07-24";1.6;47552
"1946-07-25";1.6;47553
"1946-07-26";1.62;47554
"1946-07-27";1.56;47555
"1946-07-28";1.5;47556
"1946-07-29";1.44;47557
"1946-07-30";1.36;47558
"1946-07-31";1.36;47559
"1946-08-01";1.32;47560
"1946-08-02";1.32;47561
"1946-08-03";1.34;47562
"1946-08-04";1.34;47563
"1946-08-05";1.22;47564
"1946-08-06";1.22;47565
"1946-08-07";1.24;47566
"1946-08-08";1.22;47567
"1946-08-09";1.22;47568
"1946-08-10";1.16;47569
"1946-08-11";1.18;47570
"1946-08-12";1.06;47571
"1946-08-13";0.96;47572
"1946-08-14";0.96;47573
"1946-08-15";0.96;47574
"1946-08-16";0.96;47575
"1946-08-17";0.82;47576
"1946-08-18";0.86;47577
"1946-08-19";1.1;47578
"1946-08-20";1.36;47579
"1946-08-21";1.46;47580
"1946-08-22";1.56;47581
"1946-08-23";1.43;47582
"1946-08-24";1.22;47583
"1946-08-25";1;47584
"1946-08-26";0.86;47585
"1946-08-27";0.82;47586
"1946-08-28";0.82;47587
"1946-08-29";1.24;47588
"1946-08-30";2.3;47589
"1946-08-31";3.38;47590
"1946-09-01";3.4;47591
"1946-09-02";3.38;47592
"1946-09-03";3.34;47593
"1946-09-04";2.9;47594
"1946-09-05";2.96;47595
"1946-09-06";3.06;47596
"1946-09-07";4.55;47597
"1946-09-08";4.14;47598
"1946-09-09";3.8;47599
"1946-09-10";3.44;47600
"1946-09-11";3.12;47601
"1946-09-12";2.9;47602
"1946-09-13";2.64;47603
"1946-09-14";2.48;47604
"1946-09-15";2.24;47605
"1946-09-16";2.04;47606
"1946-09-17";1.72;47607
"1946-09-18";1.5;47608
"1946-09-19";1.46;47609
"1946-09-20";1.62;47610
"1946-09-21";1.7;47611
"1946-09-22";1.56;47612
"1946-09-23";1.32;47613
"1946-09-24";1.22;47614
"1946-09-25";1.16;47615
"1946-09-26";1.1;47616
"1946-09-27";1.14;47617
"1946-09-28";1.06;47618
"1946-09-29";0.96;47619
"1946-09-30";0.84;47620
"1946-10-01";0.84;47621
"1946-10-02";0.84;47622
"1946-10-03";0.92;47623
"1946-10-04";0.74;47624
"1946-10-05";0.76;47625
"1946-10-06";0.8;47626
"1946-10-07";0.88;47627
"1946-10-08";0.94;47628
"1946-10-09";0.68;47629
"1946-10-10";0.7;47630
"1946-10-11";0.62;47631
"1946-10-12";0.6;47632
"1946-10-13";0.52;47633
"1946-10-14";0.4;47634
"1946-10-15";0.4;47635
"1946-10-16";0.42;47636
"1946-10-17";0.42;47637
"1946-10-18";0.42;47638
"1946-10-19";0.4;47639
"1946-10-20";2.06;47640
"1946-10-21";2.1;47641
"1946-10-22";1.56;47642
"1946-10-23";1.24;47643
"1946-10-24";1.2;47644
"1946-10-25";1.06;47645
"1946-10-26";0.88;47646
"1946-10-27";0.92;47647
"1946-10-28";0.76;47648
"1946-10-29";0.74;47649
"1946-10-30";0.74;47650
"1946-10-31";0.86;47651
"1946-11-01";0.78;47652
"1946-11-02";0.72;47653
"1946-11-03";0.66;47654
"1946-11-04";0.64;47655
"1946-11-05";0.64;47656
"1946-11-06";0.56;47657
"1946-11-07";0.58;47658
"1946-11-08";0.54;47659
"1946-11-09";0.52;47660
"1946-11-10";0.52;47661
"1946-11-11";0.48;47662
"1946-11-12";0.44;47663
"1946-11-13";0.4;47664
"1946-11-14";0.46;47665
"1946-11-15";0.5;47666
"1946-11-16";0.5;47667
"1946-11-17";0.56;47668
"1946-11-18";0.48;47669
"1946-11-19";0.48;47670
"1946-11-20";0.46;47671
"1946-11-21";0.6;47672
"1946-11-22";0.96;47673
"1946-11-23";1.02;47674
"1946-11-24";1.1;47675
"1946-11-25";1.16;47676
"1946-11-26";1.54;47677
"1946-11-27";1.82;47678
"1946-11-28";1.7;47679
"1946-11-29";1.8;47680
"1946-11-30";2.12;47681
"1946-12-01";2.16;47682
"1946-12-02";2.02;47683
"1946-12-03";2.2;47684
"1946-12-04";2.1;47685
"1946-12-05";2.5;47686
"1946-12-06";2.46;47687
"1946-12-07";2.26;47688
"1946-12-08";2.18;47689
"1946-12-09";2.06;47690
"1946-12-10";1.9;47691
"1946-12-11";1.86;47692
"1946-12-12";1.8;47693
"1946-12-13";1.76;47694
"1946-12-14";1.66;47695
"1946-12-15";1.62;47696
"1946-12-16";1.56;47697
"1946-12-17";1.46;47698
"1946-12-18";1.32;47699
"1946-12-19";1.22;47700
"1946-12-20";1.2;47701
"1946-12-21";1.12;47702
"1946-12-22";1.16;47703
"1946-12-23";1.24;47704
"1946-12-24";1.14;47705
"1946-12-25";0.96;47706
"1946-12-26";0.94;47707
"1946-12-27";0.92;47708
"1946-12-28";0.8;47709
"1946-12-29";0.84;47710
"1946-12-30";0.74;47711
"1946-12-31";0.7;47712
"1947-01-01";0.64;47713
"1947-01-02";0.6;47714
"1947-01-03";0.58;47715
"1947-01-04";0.56;47716
"1947-01-05";0.5;47717
"1947-01-06";0.52;47718
"1947-01-07";0.66;47719
"1947-01-08";0.64;47720
"1947-01-09";0.76;47721
"1947-01-10";0.74;47722
"1947-01-11";0.7;47723
"1947-01-12";0.66;47724
"1947-01-13";1;47725
"1947-01-14";2.86;47726
"1947-01-15";3.48;47727
"1947-01-16";3.58;47728
"1947-01-17";3.1;47729
"1947-01-18";2.88;47730
"1947-01-19";2.72;47731
"1947-01-20";2.64;47732
"1947-01-21";2.54;47733
"1947-01-22";2.38;47734
"1947-01-23";2.2;47735
"1947-01-24";1.98;47736
"1947-01-25";1.82;47737
"1947-01-26";1.56;47738
"1947-01-27";1.32;47739
"1947-01-28";1.16;47740
"1947-01-29";1.06;47741
"1947-01-30";0.98;47742
"1947-01-31";1.1;47743
"1947-02-01";1.02;47744
"1947-02-02";1.02;47745
"1947-02-03";1;47746
"1947-02-04";1.26;47747
"1947-02-05";1.48;47748
"1947-02-06";1.44;47749
"1947-02-07";1.4;47750
"1947-02-08";1.36;47751
"1947-02-09";2.4;47752
"1947-02-10";2.38;47753
"1947-02-11";4.4;47754
"1947-02-12";3.26;47755
"1947-02-13";2.86;47756
"1947-02-14";2.68;47757
"1947-02-15";2.52;47758
"1947-02-16";2.3;47759
"1947-02-17";2;47760
"1947-02-18";1.84;47761
"1947-02-19";1.52;47762
"1947-02-20";1.44;47763
"1947-02-21";1.36;47764
"1947-02-22";1.36;47765
"1947-02-23";1.42;47766
"1947-02-24";2.3;47767
"1947-02-25";2.62;47768
"1947-02-26";2.5;47769
"1947-02-27";2.5;47770
"1947-02-28";2.78;47771
"1947-03-01";3;47772
"1947-03-02";2.76;47773
"1947-03-03";2.64;47774
"1947-03-04";2.72;47775
"1947-03-05";2.82;47776
"1947-03-06";4.32;47777
"1947-03-07";5.24;47778
"1947-03-08";5.3;47779
"1947-03-09";4.84;47780
"1947-03-10";4.2;47781
"1947-03-11";3.82;47782
"1947-03-12";3.72;47783
"1947-03-13";4.18;47784
"1947-03-14";4.42;47785
"1947-03-15";4.45;47786
"1947-03-16";4.28;47787
"1947-03-17";4.34;47788
"1947-03-18";4.08;47789
"1947-03-19";3.84;47790
"1947-03-20";4.5;47791
"1947-03-21";4.58;47792
"1947-03-22";4.56;47793
"1947-03-23";4.44;47794
"1947-03-24";4.22;47795
"1947-03-25";4.32;47796
"1947-03-26";4.4;47797
"1947-03-27";4.36;47798
"1947-03-28";4.18;47799
"1947-03-29";4.04;47800
"1947-03-30";4.16;47801
"1947-03-31";4.24;47802
"1947-04-01";4.32;47803
"1947-04-02";4.1;47804
"1947-04-03";3.96;47805
"1947-04-04";3.76;47806
"1947-04-05";3.56;47807
"1947-04-06";3.44;47808
"1947-04-07";3.34;47809
"1947-04-08";3.22;47810
"1947-04-09";3.04;47811
"1947-04-10";3;47812
"1947-04-11";2.98;47813
"1947-04-12";2.8;47814
"1947-04-13";2.56;47815
"1947-04-14";2.4;47816
"1947-04-15";2.26;47817
"1947-04-16";2.24;47818
"1947-04-17";2.26;47819
"1947-04-18";2.26;47820
"1947-04-19";2.32;47821
"1947-04-20";2.24;47822
"1947-04-21";2.16;47823
"1947-04-22";2.24;47824
"1947-04-23";2.22;47825
"1947-04-24";2.2;47826
"1947-04-25";2.2;47827
"1947-04-26";2.2;47828
"1947-04-27";2.16;47829
"1947-04-28";2.12;47830
"1947-04-29";2.32;47831
"1947-04-30";2.4;47832
"1947-05-01";2.34;47833
"1947-05-02";2.2;47834
"1947-05-03";2.26;47835
"1947-05-04";2.4;47836
"1947-05-05";2.46;47837
"1947-05-06";2.38;47838
"1947-05-07";2.2;47839
"1947-05-08";2.04;47840
"1947-05-09";2;47841
"1947-05-10";2.04;47842
"1947-05-11";2.08;47843
"1947-05-12";2.08;47844
"1947-05-13";2;47845
"1947-05-14";1.96;47846
"1947-05-15";2;47847
"1947-05-16";1.96;47848
"1947-05-17";1.8;47849
"1947-05-18";1.76;47850
"1947-05-19";1.7;47851
"1947-05-20";1.7;47852
"1947-05-21";1.78;47853
"1947-05-22";1.86;47854
"1947-05-23";1.9;47855
"1947-05-24";2.14;47856
"1947-05-25";1.98;47857
"1947-05-26";1.8;47858
"1947-05-27";1.74;47859
"1947-05-28";1.76;47860
"1947-05-29";1.9;47861
"1947-05-30";1.98;47862
"1947-05-31";2.14;47863
"1947-06-01";2.12;47864
"1947-06-02";2.04;47865
"1947-06-03";1.94;47866
"1947-06-04";1.9;47867
"1947-06-05";1.94;47868
"1947-06-06";2;47869
"1947-06-07";1.96;47870
"1947-06-08";2;47871
"1947-06-09";1.8;47872
"1947-06-10";1.7;47873
"1947-06-11";1.7;47874
"1947-06-12";1.66;47875
"1947-06-13";1.6;47876
"1947-06-14";1.66;47877
"1947-06-15";1.68;47878
"1947-06-16";1.7;47879
"1947-06-17";1.86;47880
"1947-06-18";1.8;47881
"1947-06-19";1.7;47882
"1947-06-20";1.66;47883
"1947-06-21";1.6;47884
"1947-06-22";1.54;47885
"1947-06-23";1.52;47886
"1947-06-24";1.46;47887
"1947-06-25";1.38;47888
"1947-06-26";1.36;47889
"1947-06-27";1.34;47890
"1947-06-28";1.42;47891
"1947-06-29";1.56;47892
"1947-06-30";1.55;47893
"1947-07-01";1.66;47894
"1947-07-02";1.52;47895
"1947-07-03";1.42;47896
"1947-07-04";1.42;47897
"1947-07-05";1.46;47898
"1947-07-06";1.4;47899
"1947-07-07";1.3;47900
"1947-07-08";1.4;47901
"1947-07-09";1.5;47902
"1947-07-10";2.08;47903
"1947-07-11";1.98;47904
"1947-07-12";1.8;47905
"1947-07-13";1.6;47906
"1947-07-14";1.42;47907
"1947-07-15";1.32;47908
"1947-07-16";1.28;47909
"1947-07-17";1.3;47910
"1947-07-18";1.32;47911
"1947-07-19";1.46;47912
"1947-07-20";1.56;47913
"1947-07-21";1.62;47914
"1947-07-22";1.66;47915
"1947-07-23";1.64;47916
"1947-07-24";1.56;47917
"1947-07-25";1.46;47918
"1947-07-26";1.34;47919
"1947-07-27";1.38;47920
"1947-07-28";1.26;47921
"1947-07-29";1.1;47922
"1947-07-30";1.12;47923
"1947-07-31";1.24;47924
"1947-08-01";1.24;47925
"1947-08-02";1.26;47926
"1947-08-03";1.16;47927
"1947-08-04";1.16;47928
"1947-08-05";1.14;47929
"1947-08-06";1.24;47930
"1947-08-07";1.2;47931
"1947-08-08";1.12;47932
"1947-08-09";1.08;47933
"1947-08-10";1.12;47934
"1947-08-11";1;47935
"1947-08-12";1;47936
"1947-08-13";0.94;47937
"1947-08-14";0.88;47938
"1947-08-15";0.88;47939
"1947-08-16";0.8;47940
"1947-08-17";0.72;47941
"1947-08-18";0.74;47942
"1947-08-19";0.8;47943
"1947-08-20";0.7;47944
"1947-08-21";0.82;47945
"1947-08-22";0.92;47946
"1947-08-23";0.92;47947
"1947-08-24";0.92;47948
"1947-08-25";1.04;47949
"1947-08-26";1.12;47950
"1947-08-27";1.08;47951
"1947-08-28";0.96;47952
"1947-08-29";0.94;47953
"1947-08-30";0.84;47954
"1947-08-31";0.86;47955
"1947-09-01";0.7;47956
"1947-09-02";0.64;47957
"1947-09-03";0.84;47958
"1947-09-04";0.94;47959
"1947-09-05";0.88;47960
"1947-09-06";0.8;47961
"1947-09-07";0.72;47962
"1947-09-08";0.5;47963
"1947-09-09";0.4;47964
"1947-09-10";0.4;47965
"1947-09-11";0.4;47966
"1947-09-12";0.4;47967
"1947-09-13";0.4;47968
"1947-09-14";0.36;47969
"1947-09-15";0.32;47970
"1947-09-16";0.24;47971
"1947-09-17";0.3;47972
"1947-09-18";0.3;47973
"1947-09-19";0.28;47974
"1947-09-20";0.26;47975
"1947-09-21";0.26;47976
"1947-09-22";0.16;47977
"1947-09-23";0.18;47978
"1947-09-24";0.2;47979
"1947-09-25";0.2;47980
"1947-09-26";0.4;47981
"1947-09-27";0.92;47982
"1947-09-28";1.14;47983
"1947-09-29";0.62;47984
"1947-09-30";0.5;47985
"1947-10-01";0.34;47986
"1947-10-02";0.28;47987
"1947-10-03";0.34;47988
"1947-10-04";0.28;47989
"1947-10-05";0.29;47990
"1947-10-06";0.2;47991
"1947-10-07";0.18;47992
"1947-10-08";0.16;47993
"1947-10-09";0.2;47994
"1947-10-10";0.7;47995
"1947-10-11";0.76;47996
"1947-10-12";0.5;47997
"1947-10-13";0.44;47998
"1947-10-14";0.38;47999
"1947-10-15";0.24;48000
"1947-10-16";0.28;48001
"1947-10-17";0.24;48002
"1947-10-18";0.2;48003
"1947-10-19";0.18;48004
"1947-10-20";0.2;48005
"1947-10-21";0.12;48006
"1947-10-22";0.14;48007
"1947-10-23";0.1;48008
"1947-10-24";0.16;48009
"1947-10-25";0.32;48010
"1947-10-26";0.44;48011
"1947-10-27";0.36;48012
"1947-10-28";0.26;48013
"1947-10-29";0.24;48014
"1947-10-30";0.26;48015
"1947-10-31";0.32;48016
"1947-11-01";0.86;48017
"1947-11-02";0.8;48018
"1947-11-03";0.48;48019
"1947-11-04";0.44;48020
"1947-11-05";0.38;48021
"1947-11-06";0.38;48022
"1947-11-07";0.4;48023
"1947-11-08";0.32;48024
"1947-11-09";0.28;48025
"1947-11-10";0.28;48026
